Site,Latitude,Date,Year,Month,Day,Month_Day,Dateordinal,DayofYear,Total_Count_Site,Simpsons,Shannon,Richness,std_Simpsons,std_Shannon,std_Richness
Torqua,33.38301,2009-05-04,2009,May,4,May-04,733531,124,442,0.4824288689834908,0.9974754697857509,7,-0.8727499758376622,-0.9160916710779771,-1.6151421480710975
Torqua,33.38301,2009-10-19,2009,Oct,19,Oct-19,733699,292,309,0.28796284621527335,0.6233910943864811,6,-2.133811582083023,-1.9330021532288946,-1.9921590128567659
Torqua,33.38301,2010-05-17,2010,May,17,May-17,733909,137,374,0.3467620535906295,0.8061505984254183,10,-1.7525140070968834,-1.4361889538763806,-0.4840915537140919
Torqua,33.38301,2010-09-27,2010,Sep,27,Sep-27,734042,270,321,0.38855140186915893,0.8558529713198045,9,-1.4815209466439498,-1.3010780876977828,-0.8611084184997604
Torqua,33.38301,2011-05-09,2011,May,9,May-09,734266,129,269,0.31551351051434273,0.8223986829264808,11,-1.9551526858936294,-1.3920201819880356,-0.10707468892842342
Torqua,33.38301,2011-09-26,2011,Sep,26,Sep-26,734406,269,296,0.3420522217132387,0.7467514670211867,11,-1.7830560425018402,-1.5976594758439246,-0.10707468892842342
Torqua,33.38301,2012-04-23,2012,Apr,23,Apr-23,734616,114,562,0.41682049720567615,0.9138920899894462,10,-1.298203211932722,-1.1433046225885668,-0.4840915537140919
Torqua,33.38301,2012-10-15,2012,Oct,15,Oct-15,734791,289,212,0.3693105606724493,0.8066067601730752,9,-1.6062928001515135,-1.4349489243716638,-0.8611084184997604
Torqua,33.38301,2013-11-18,2013,Nov,18,Nov-18,735190,322,358,0.19395020578063626,0.500286060124451,8,-2.74345911673321,-2.267650719111902,-1.2381252832854288
Torqua,33.38301,2016-09-20,2016,Sep,20,Sep-20,736227,264,334,0.18377659096221965,0.40208240149496255,4,-2.8094323642013577,-2.5346074176890867,-2.7461927424281027
Torqua,33.38301,2017-10-10,2017,Oct,10,Oct-10,736612,283,370,0.2293415366586098,0.46779816354012993,4,-2.5139555359594454,-2.3559657751587353,-2.7461927424281027
Torqua,33.38301,2018-09-06,2018,Sep,6,Sep-06,736943,249,387,0.3266390863691744,0.6344307763884167,5,-1.883006218566425,-1.9029918959563235,-2.3691758776424345
Torqua,33.38301,2019-11-06,2019,Nov,6,Nov-06,737369,310,492,0.4451757654032752,0.7330445427333978,4,-1.1143266686179982,-1.6349203610958798,-2.7461927424281027
Torqua,33.38301,2020-10-13,2020,Oct,13,Oct-13,737711,287,438,0.4854915728869523,0.8205403898742193,7,-0.8528891371730256,-1.3970717634173213,-1.6151421480710975
Torqua,33.38301,2021-09-11,2021,Sep,11,Sep-11,738044,254,248,0.43845500848896435,0.786882113608281,5,-1.1579090301477915,-1.4885683780766006,-2.3691758776424345
Torqua,33.38301,2022-07-29,2022,Jul,29,Jul-29,738365,210,416,0.43192771084337345,0.7894999632263167,4,-1.2002368586096368,-1.4814520190615148,-2.7461927424281027
Torqua,33.38301,2023-08-12,2023,Aug,12,Aug-12,738744,224,313,0.32911444253297284,0.7180747141364385,8,-1.8669541773125673,-1.675614323788127,-1.2381252832854288
Torqua,33.38301,2024-07-18,2024,Jul,18,Jul-18,739085,200,225,0.4375,0.7887087537402361,4,-1.1641020119444456,-1.4836028419049279,-2.7461927424281027
Trinidad,41.05424,2008-04-05,2008,Apr,5,Apr-05,733137,96,326,0.45555450684285037,1.026289239125217,11,-1.0470232283342642,-0.8377643577805209,-0.10707468892842342
Trinidad,41.05424,2013-10-16,2013,Oct,16,Oct-16,735157,289,212,0.5725207904855585,1.3254439502462338,10,-0.2885272842750286,-0.024542578070804733,-0.4840915537140919
Trinidad,41.05424,2017-06-25,2017,Jun,25,Jun-25,736505,176,558,0.6470981898676345,1.2354552341962832,8,0.19508776433660469,-0.26916778736703867,-1.2381252832854288
Trinidad,41.05424,2018-05-26,2018,May,26,May-26,736840,146,657,0.6953864572892304,1.400099613865807,10,0.5082246260394997,0.17840128133430289,-0.4840915537140919
Trinidad,41.05424,2019-07-20,2019,Jul,20,Jul-20,737260,201,930,0.6490132759239325,1.3792429887321647,9,0.20750659958543285,0.12170465855219396,-0.8611084184997604
Trinidad,41.05424,2020-07-05,2020,Jul,5,Jul-05,737611,187,947,0.8081088381915965,1.9091334643189708,11,1.239199964029347,1.5621582418942634,-0.10707468892842342
Trinidad,41.05424,2021-06-24,2021,Jun,24,Jun-24,737965,175,1722,0.768645299136647,1.6888689200035412,11,0.9832891717976534,0.963391389572548,-0.10707468892842342
Trinidad,41.05424,2022-09-17,2022,Sep,17,Sep-17,738415,260,984,0.7810295346086726,1.740331704676134,12,1.0635977195540267,1.1032877568516648,0.26994217585724506
Trinidad,41.05424,2023-10-07,2023,Oct,7,Oct-07,738800,280,759,0.7839714107925648,1.6929860131449523,12,1.0826750218663996,0.9745832902420803,0.26994217585724506
Twin Rocks,33.41791,2016-09-21,2016,Sep,21,Sep-21,736228,265,115,0.5517925247902364,0.9587111060460642,5,-0.4229446990003713,-1.0214686673204008,-2.3691758776424345
Twin Rocks,33.41791,2017-09-22,2017,Sep,22,Sep-22,736594,265,139,0.5252841205296632,0.8777573838308681,5,-0.5948448097754205,-1.2415331610643627,-2.3691758776424345
Twin Rocks,33.41791,2018-09-05,2018,Sep,5,Sep-05,736942,248,111,0.3128583128583129,0.5212642931969858,3,-1.972370952474845,-2.2106235174660265,-3.1232096072137714
Twin Rocks,33.41791,2019-11-07,2019,Nov,7,Nov-07,737370,311,196,0.6443746729461015,1.1556735167999612,5,0.17742646507818188,-0.4860463047275379,-2.3691758776424345
Twin Rocks,33.41791,2020-10-13,2020,Oct,13,Oct-13,737711,287,144,0.6689005439005439,1.1974693963923997,5,0.3364703627221375,-0.3724284397127157,-2.3691758776424345
Twin Rocks,33.41791,2021-09-11,2021,Sep,11,Sep-11,738044,254,212,0.4385227577573102,0.8496966803298053,6,-1.1574696937539783,-1.3178133411609076,-1.9921590128567659
Twin Rocks,33.41791,2022-09-11,2022,Sep,11,Sep-11,738409,254,122,0.7213114754098361,1.3314743976023282,5,0.676341629347978,-0.008149417779289327,-2.3691758776424345
Twin Rocks,33.41791,2023-08-12,2023,Aug,12,Aug-12,738744,224,142,0.5684746778543601,1.0388888233178104,5,-0.31476527290212236,-0.8035136644108339,-2.3691758776424345
Twin Rocks,33.41791,2024-07-18,2024,Jul,18,Jul-18,739085,200,125,0.7144516129032258,1.2891071040195288,4,0.6318572042125957,-0.12332061384629876,-2.7461927424281027
Tyler Bight,34.027367,2007-09-11,2007,Sep,11,Sep-11,732930,254,917,0.7704232998242798,1.7988032294565737,15,0.9948190440660032,1.262236674173092,1.4009927702142506
Van Damme,39.271915,2007-05-15,2007,May,15,May-15,732811,135,418,0.7832776840728375,1.942915723721323,17,1.0781763844230998,1.6539918921511794,2.1550264997855875
Van Damme,39.271915,2007-10-06,2007,Oct,6,Oct-06,732955,279,380,0.8032495486737953,1.8938438225640977,14,1.2076887346778145,1.5205948995272698,1.023975905428582
Van Damme,39.271915,2008-09-27,2008,Sep,27,Sep-27,733312,271,425,0.8185016648168701,2.0177558957120447,15,1.306594743080894,1.8574373188737276,1.4009927702142506
Van Damme,39.271915,2009-06-17,2009,Jun,17,Jun-17,733575,168,401,0.7782543640897756,1.8181708408738837,15,1.0456014601440404,1.3148855639949864,1.4009927702142506
Van Damme,39.271915,2009-10-17,2009,Oct,17,Oct-17,733697,290,636,0.7341355915416233,1.6909979351618405,13,0.7595026888360098,0.9691789016246674,0.6469590406429135
Van Damme,39.271915,2010-05-19,2010,May,19,May-19,733911,139,623,0.7354879666379359,1.698343331867281,14,0.7682724897859415,0.9891466185263601,1.023975905428582
Van Damme,39.271915,2011-05-19,2011,May,19,May-19,734276,139,595,0.7446849446849446,1.6006754829349028,12,0.8279125016680564,0.7236464643366498,0.26994217585724506
Van Damme,39.271915,2011-10-09,2011,Oct,9,Oct-09,734419,282,573,0.7044020551873955,1.5979078162820055,14,0.5666884348060997,0.7161228428878073,1.023975905428582
Van Damme,39.271915,2012-10-07,2012,Oct,7,Oct-07,734783,281,538,0.7239171218320146,1.6296017241998964,13,0.6932385690585019,0.8022795211709604,0.6469590406429135
Van Damme,39.271915,2013-06-05,2013,Jun,5,Jun-05,735024,156,619,0.6288668956611301,1.276695343814911,13,0.07686256062896944,-0.1570607267300516,0.6469590406429135
Van Damme,39.271915,2014-05-19,2014,May,19,May-19,735372,139,691,0.787080265945175,1.7191585222218575,10,1.1028351393847564,1.0457306050586586,-0.4840915537140919
Van Damme,39.271915,2015-05-08,2015,May,8,May-08,735726,128,850,0.7634227118409201,1.6135957642714382,12,0.9494220507954628,0.7587689404075587,0.26994217585724506
Van Damme,39.271915,2016-10-09,2016,Oct,9,Oct-09,736246,283,917,0.6743867652731281,1.3388142452103493,12,0.3720470821811187,0.011803214463157317,0.26994217585724506
Van Damme,39.271915,2017-09-10,2017,Sep,10,Sep-10,736582,253,938,0.6814426116103429,1.3931058440092352,12,0.4178024115120107,0.1593894264036922,0.26994217585724506
Van Damme,39.271915,2018-07-08,2018,Jul,8,Jul-08,736883,189,1072,0.6509783017684686,1.2409247025780459,11,0.2202492813791456,-0.2542995915936358,-0.10707468892842342
Van Damme,39.271915,2019-06-08,2019,Jun,8,Jun-08,737218,159,1052,0.6656343949090673,1.2687534455165592,12,0.315290235547236,-0.17864997279024972,0.26994217585724506
Van Damme,39.271915,2019-10-13,2019,Oct,13,Oct-13,737345,286,369,0.4120861317308825,0.9604728582456465,10,-1.3289043413393324,-1.016679522420148,-0.4840915537140919
Van Damme,39.271915,2020-10-28,2020,Oct,28,Oct-28,737726,302,979,0.6537846932828666,1.2841488851643785,11,0.2384480008290632,-0.13679902956793666,-0.10707468892842342
Van Damme,39.271915,2021-09-25,2021,Sep,25,Sep-25,738058,268,682,0.7010261776497388,1.441518763991699,11,0.5447967465331356,0.2909950454546215,-0.10707468892842342
Van Damme,39.271915,2022-11-10,2022,Nov,10,Nov-10,738469,314,1451,0.6026749685116091,1.225806722223337,12,-0.09298527834907247,-0.2953962898324926,0.26994217585724506
Van Damme,39.271915,2023-10-28,2023,Oct,28,Oct-28,738821,301,1165,0.6810996563573883,1.3237924695473287,12,0.4155784358477546,-0.029031961066269703,0.26994217585724506
Van Damme,39.271915,2024-10-24,2024,Oct,24,Oct-24,739183,298,1414,0.6031245526736477,1.1727928741398315,10,-0.09006984192757123,-0.4395090658813007,-0.4840915537140919
WIES Intake Pipes,33.446999,2007-11-19,2007,Nov,19,Nov-19,732999,323,180,0.6317194289261329,1.5103383660778051,13,0.09536049733701965,0.4780741627369762,0.6469590406429135
WIES Intake Pipes,33.446999,2008-11-24,2008,Nov,24,Nov-24,733370,329,290,0.5555184345543491,1.2318302280225752,13,-0.39878314272965226,-0.2790219994601552,0.6469590406429135
WIES Intake Pipes,33.446999,2009-11-23,2009,Nov,23,Nov-23,733734,327,238,0.5466794312661774,1.3858285705405253,13,-0.4561017813561818,0.13960689562060008,0.6469590406429135
WIES Intake Pipes,33.446999,2010-11-20,2010,Nov,20,Nov-20,734096,324,281,0.4804778851042196,1.1503299946761323,12,-0.8854015991368385,-0.5005721283563042,0.26994217585724506
WIES Intake Pipes,33.446999,2011-11-21,2011,Nov,21,Nov-21,734462,325,250,0.5883373493975903,1.2018866619858777,11,-0.18596101124205622,-0.3604205506378032,-0.10707468892842342
WIES Intake Pipes,33.446999,2012-11-20,2012,Nov,20,Nov-20,734827,325,217,0.7489332650622973,1.7589999114612973,12,0.8554617549650948,1.1540353860263168,0.26994217585724506
WIES Intake Pipes,33.446999,2013-11-26,2013,Nov,26,Nov-26,735198,330,253,0.7969132316958404,1.9421338403517159,12,1.1665993662001994,1.651866421410723,0.26994217585724506
WIES Intake Pipes,33.446999,2014-11-24,2014,Nov,24,Nov-24,735561,328,0,,-0.0,0,,-3.6276276977588737,-4.2542602015707764
WIES Intake Pipes,33.446999,2015-11-24,2015,Nov,24,Nov-24,735926,328,376,0.40174468085106385,0.9644917685457421,11,-1.3959659620367193,-1.0057545218594335,-0.10707468892842342
WIES Intake Pipes,33.446999,2016-11-21,2016,Nov,21,Nov-21,736289,326,243,0.27102676597626096,0.6861542317074792,9,-2.243637659902103,-1.7623869219290602,-0.8611084184997604
WIES Intake Pipes,33.446999,2017-11-21,2017,Nov,21,Nov-21,736654,325,334,0.24845803887720053,0.6390686312973075,9,-2.3899899884030886,-1.8903843571717582,-0.8611084184997604
WIES Intake Pipes,33.446999,2019-12-11,2019,Dec,11,Dec-11,737404,345,401,0.3342768079800499,0.8385265144062064,9,-1.8334775793442126,-1.3481783057573276,-0.8611084184997604
WIES Intake Pipes,33.446999,2020-10-14,2020,Oct,14,Oct-14,737712,288,250,0.4378795180722892,1.0843275161831556,11,-1.1616409359013027,-0.6799931805074695,-0.10707468892842342
WIES Intake Pipes,33.446999,2021-11-05,2021,Nov,5,Nov-05,738099,309,308,0.5574262870679809,1.3838447483326903,13,-0.3864112151246569,0.1342140758971941,0.6469590406429135
WIES Intake Pipes,33.446999,2024-10-11,2024,Oct,11,Oct-11,739170,285,246,0.49739505558320884,1.1883335138240734,10,-0.7756981461959199,-0.3972634110678145,-0.4840915537140919
Weston,36.5112,2006-10-21,2006,Oct,21,Oct-21,732605,294,256,0.32552083333333337,0.7582080712970604,8,-1.8902577988141849,-1.5665158576012321,-1.2381252832854288
Weston,36.5112,2007-09-22,2007,Sep,22,Sep-22,732941,265,333,0.5444118817612793,1.253074720739604,13,-0.47080625044637264,-0.22127099794113383,0.6469590406429135
Weston,36.5112,2008-09-27,2008,Sep,27,Sep-27,733312,271,299,0.2973670624677336,0.6649567566587361,8,-2.0728276843100875,-1.8200101106794384,-1.2381252832854288
Weston,36.5112,2009-09-05,2009,Sep,5,Sep-05,733655,248,327,0.4478339993621133,1.0592106757510542,12,-1.0970887124023572,-0.7482707670456795,0.26994217585724506
Weston,36.5112,2010-09-18,2010,Sep,18,Sep-18,734033,261,271,0.41429547628809626,0.9675996884439935,11,-1.3145773162045087,-0.9973059564285894,-0.10707468892842342
Weston,36.5112,2011-09-11,2011,Sep,11,Sep-11,734391,254,232,0.6683460217942976,1.6229758596395039,15,0.3328744310110489,0.7842677795215427,1.4009927702142506
Weston,36.5112,2012-09-15,2012,Sep,15,Sep-15,734761,259,337,0.6098629362724318,1.4615948657952933,14,-0.046373175931022394,0.3455698946260519,1.023975905428582
Weston,36.5112,2013-09-28,2013,Sep,28,Sep-28,735139,271,398,0.5281951318304368,1.1760432270183065,14,-0.5759676582067516,-0.4306733108212748,1.023975905428582
Weston,36.5112,2014-11-07,2014,Nov,7,Nov-07,735544,311,513,0.6468232212475633,1.333598776924422,12,0.19330466431348506,-0.002374507778314151,0.26994217585724506
Weston,36.5112,2015-09-12,2015,Sep,12,Sep-12,735853,255,703,0.7020502283660178,1.4434986905992278,15,0.5514374492264111,0.2963772753831943,1.4009927702142506
Weston,36.5112,2016-09-10,2016,Sep,10,Sep-10,736217,254,635,0.618862862962319,1.2595080741894904,10,0.011989009123622864,-0.2037825782454739,-0.4840915537140919
Weston,36.5112,2017-09-09,2017,Sep,9,Sep-09,736581,252,781,0.5736235595390524,1.1693610644234775,13,-0.28137611362773124,-0.44883809297467464,0.6469590406429135
Weston,36.5112,2018-09-29,2018,Sep,29,Sep-29,736966,272,1616,0.3912293473929437,0.7997396997231367,10,-1.4641551660536476,-1.4536163326151998,-0.4840915537140919
Weston,36.5112,2019-09-21,2019,Sep,21,Sep-21,737323,264,1452,0.6199524219071866,1.3570676056952191,15,0.019054515650443856,0.0614231259917576,1.4009927702142506
Weston,36.5112,2020-10-16,2020,Oct,16,Oct-16,737714,290,1957,0.4581827282483414,0.9525365125616431,12,-1.0299798957253217,-1.0382536742606852,0.26994217585724506
Weston,36.5112,2021-10-16,2021,Oct,16,Oct-16,738079,289,1412,0.6412354968950957,1.2852071658953153,10,0.15706972441564132,-0.13392220059800372,-0.4840915537140919
Weston,36.5112,2022-07-30,2022,Jul,30,Jul-30,738366,211,1578,0.5273284452599271,1.1438246957006422,13,-0.5815878953214938,-0.5182561246756929,0.6469590406429135
Weston,36.5112,2023-09-08,2023,Sep,8,Sep-08,738771,251,1495,0.6489333028882531,1.3783899328982279,13,0.20698799523802763,0.1193857126767763,0.6469590406429135
White Point,33.712844,2008-09-27,2008,Sep,27,Sep-27,733312,271,745,0.6939128238435448,1.4349663528408092,12,0.49866849621496906,0.27318297945857273,0.26994217585724506
White Point,33.712844,2009-09-27,2009,Sep,27,Sep-27,733677,270,612,0.6840067177989582,1.4217970034349956,13,0.43442997360625263,0.23738343707034512,0.6469590406429135
White Point,33.712844,2010-09-19,2010,Sep,19,Sep-19,734034,262,544,0.7675089372765681,1.8299425708591304,14,0.9759201605320962,1.346885819558376,1.023975905428582
White Point,33.712844,2011-07-09,2011,Jul,9,Jul-09,734327,190,769,0.7844671109666234,1.8481809796348676,14,1.085889508638001,1.3964650863802126,1.023975905428582
White Point,33.712844,2012-09-12,2012,Sep,12,Sep-12,734758,256,671,0.7056031318815758,1.4809057186452874,11,0.5744771049481948,0.3980644920319805,-0.10707468892842342
White Point,33.712844,2013-09-22,2013,Sep,22,Sep-22,735133,265,499,0.6677612252617685,1.3938650409428897,12,0.32908217751534796,0.1614532263660029,0.26994217585724506
White Point,33.712844,2014-09-13,2014,Sep,13,Sep-13,735489,256,467,0.6178787071160086,1.2270335694797039,8,0.005607014291429548,-0.2920612298378968,-1.2381252832854288
White Point,33.712844,2016-06-18,2016,Jun,18,Jun-18,736133,170,375,0.7889625668449198,1.808292631248989,12,1.1150413714158323,1.2880326517296241,0.26994217585724506
White Point,33.712844,2017-07-25,2017,Jul,25,Jul-25,736535,206,209,0.5513433934486567,1.1455589848913363,9,-0.4258571989989071,-0.513541635183274,-0.8611084184997604
White Point,33.712844,2018-11-03,2018,Nov,3,Nov-03,737001,307,622,0.6341084548829551,1.2170297471859357,9,0.11085270964015763,-0.31925560741982595,-0.8611084184997604
White Point,33.712844,2019-11-02,2019,Nov,2,Nov-02,737365,306,445,0.5442150015183723,0.9703021202490476,8,-0.47208296764264185,-0.9899596693057326,-1.2381252832854288
White Point,33.712844,2020-09-20,2020,Sep,20,Sep-20,737688,264,890,0.7636733610545873,1.660722635362802,15,0.9510474457898777,0.8868785658166192,1.4009927702142506
White Point,33.712844,2021-07-18,2021,Jul,18,Jul-18,737989,199,947,0.7920260040050812,1.8261404069127851,14,1.1349069650595571,1.3365500220053026,1.023975905428582
White Point,33.712844,2024-08-02,2024,Aug,2,Aug-02,739100,215,730,0.6871713926001091,1.486548412370629,12,0.454952067035089,0.41340358335527516,0.26994217585724506
White Rocks,35.527756,2015-06-24,2015,Jun,24,Jun-24,735773,175,357,0.6600730179712334,1.3811647293968847,9,0.2792261517842863,0.12692871588910812,-0.8611084184997604
White Rocks,35.527756,2016-08-06,2016,Aug,6,Aug-06,736182,219,312,0.5033803281391707,1.0699401817764829,8,-0.7368852095409977,-0.7191036917463856,-1.2381252832854288
White Rocks,35.527756,2017-06-29,2017,Jun,29,Jun-29,736509,180,407,0.6887474128853439,1.4537793940995245,10,0.4651721488986563,0.32432432647876325,-0.4840915537140919
White Rocks,35.527756,2018-06-21,2018,Jun,21,Jun-21,736866,172,349,0.681388532094984,1.4252668842257092,10,0.4174517199128678,0.2468159565230079,-0.4840915537140919
White Rocks,35.527756,2019-06-20,2019,Jun,20,Jun-20,737230,171,595,0.6982995218289336,1.5114022551471165,10,0.5271150923288883,0.4809662374066914,-0.4840915537140919
White Rocks,35.527756,2021-09-17,2021,Sep,17,Sep-17,738050,260,1147,0.6155932997682703,1.3182357803795333,12,-0.009213258267437406,-0.04413725771159071,0.26994217585724506
White Rocks,35.527756,2022-06-23,2022,Jun,23,Jun-23,738329,174,1077,0.6798624845968251,1.368992089793918,11,0.4075556985830714,0.09383862813954544,-0.10707468892842342
White Rocks,35.527756,2023-08-22,2023,Aug,22,Aug-22,738754,234,1276,0.6668449197860963,1.3889782442815781,14,0.32314017469905193,0.14816896464370083,1.023975905428582
Windansea,32.836601,2011-10-15,2011,Oct,15,Oct-15,734425,288,201,0.7890049751243782,1.779693264183755,11,1.1153163780840951,1.2102881692970788,-0.10707468892842342
Windansea,32.836601,2012-11-06,2012,Nov,6,Nov-06,734813,311,67,0.8086838534599728,1.743631270214029,8,1.2429287885696552,1.112257291541394,-1.2381252832854288
